LDZA;5.449999809265137;100.0;1012.0;2021-01-03 11:44:53.38
LDZA;6.039999961853027;93.0;1011.0;2021-01-04 13:00:59.322
LDZA;6.050000190734863;81.0;1010.0;2021-01-05 14:00:57.442
LDZA;6.050000190734863;81.0;1010.0;2021-01-06 15:01:02.355
LDZA;4.420000076293945;87.0;1015.0;2021-01-07 16:01:01.718
LDZA;2.319999933242798;87.0;1016.0;2021-01-08 17:00:58.448
LDZA;1.5;80.0;1021.0;2021-01-09 18:01:04.787
LDZA;0.0;93.0;1020.0;2021-01-10 19:01:03.977
LDZA;-1.159999966621399;93.0;1021.0;2021-01-11 20:01:04.148
LDZA;-0.5899999737739563;86.0;1011.0;2021-01-12 21:01:04.237
LDZA;-2.559999942779541;93.0;1014.0;2021-01-13 22:01:26.075
LDZA;-3.5999999046325684;93.0;1018.0;2021-01-14 23:01:29.36
LDZA;-2.009999990463257;86.0;1021.0;2021-01-16 00:01:22.017
LDZA;-4.070000171661377;93.0;1018.0;2021-01-17 01:04:17.925
LDZA;-2.2300000190734863;93.0;1024.0;2021-01-18 01:55:46.596
LDZA;-4.679999828338623;93.0;1025.0;2021-01-19 02:55:46.058
LDZA;3.0;81.0;1018.0;2021-01-20 03:55:45.885
LDZA;7.170000076293945;81.0;1014.0;2021-01-21 04:59:15.739
LDZA;7.389999866485596;87.0;1007.0;2021-01-22 05:59:13.773
LDZA;8.130000114440918;87.0;997.0;2021-01-23 06:59:14.423
LDZA;2.990000009536743;100.0;998.0;2021-01-24 07:59:14.721
LDZA;1.4900000095367432;93.0;1003.0;2021-01-25 09:12:42.363
LDZA;1.1399999856948853;93.0;1015.0;2021-01-26 10:12:40.658
LDZA;2.9800000190734863;87.0;1017.0;2021-01-27 11:12:42.596
LDZA;5.0;60.0;1012.0;2021-01-28 12:03:45.277
LDZA;6.96999979019165;87.0;1002.0;2021-01-29 13:03:45.512
LDZA;9.180000305175781;76.0;999.0;2021-01-30 14:03:47.643
LDZA;-0.5899999737739563;93.0;1002.0;2021-02-01 04:16:10.325
LDZA;-1.2000000476837158;93.0;1009.0;2021-02-02 05:16:17.796
LDZA;1.809999942779541;93.0;1013.0;2021-02-03 06:55:36.192
LDZA;13.0;71.0;1014.0;2021-02-04 08:55:39.926
LDZA;12.680000305175781;71.0;1016.0;2021-02-05 09:55:39.464
LDZA;14.40999984741211;67.0;1012.0;2021-02-06 10:55:39.692
LDZA;13.59000015258789;71.0;999.0;2021-02-07 11:55:40.068
LDZA;12.09000015258789;71.0;993.0;2021-02-08 12:55:46.627
LDZA;7.679999828338623;87.0;999.0;2021-02-09 13:55:43.103
LDZA;7.090000152587891;93.0;999.0;2021-02-10 14:55:42.917
LDZA;-1.0399999618530273;64.0;1022.0;2021-02-11 15:55:43.876
LDZA;-2.0899999141693115;46.0;1030.0;2021-02-12 17:10:34.136
LDZA;-3.2699999809265137;50.0;1035.0;2021-02-13 18:10:32.642
LDZA;-1.7699999809265137;63.0;1038.0;2021-02-14 19:10:33.706
LDZA;-1.7699999809265137;59.0;1032.0;2021-02-15 20:10:38.264
LDZA;2.9800000190734863;64.0;1021.0;2021-02-16 21:10:34.846
LDZA;2.5399999618530273;100.0;1023.0;2021-02-17 22:10:38.624
LDZA;1.590000033378601;93.0;1022.0;2021-02-18 23:10:35.541
LDZA;8.369999885559082;81.0;1023.0;2021-02-20 00:10:48.489
LDZA;6.940000057220459;87.0;1026.0;2021-02-21 01:10:36.051
LDZA;5.320000171661377;87.0;1027.0;2021-02-22 02:10:38.489
LDZA;6.0;81.0;1031.0;2021-02-23 03:10:38.38
LDZA;3.359999895095825;75.0;1035.0;2021-02-28 03:45:34.861
LDZA;-2.0;93.0;1032.0;2021-03-01 04:45:37.179
LDZA;-2.0;93.0;1035.0;2021-03-02 05:45:38.393
LDZA;-2.0;93.0;1033.0;2021-03-03 06:45:40.786
LDZA;6.0;61.0;1022.0;2021-03-04 07:45:46.27
LDZA;11.0;58.0;1015.0;2021-03-05 08:45:41.65
LDZA;5.0;42.0;1033.0;2021-03-06 09:45:41.717
LDZA;6.489999771118164;42.0;1026.0;2021-03-07 10:45:42.796
LDZA;11.270000457763672;40.0;1018.0;2021-03-08 11:45:44.359
LDZA;9.180000305175781;40.0;1017.0;2021-03-09 12:45:47.189
LDZA;10.220000267028809;34.0;1018.0;2021-03-10 13:45:46.496
LDZA;12.09000015258789;47.0;1015.0;2021-03-11 15:41:49.763
LDZA;10.0;93.0;1012.0;2021-03-12 16:41:47.686
LDZA;13.130000114440918;47.0;1009.0;2021-03-13 17:41:49.096
LDZA;5.0;87.0;1010.0;2021-03-14 18:41:48.153
LDZA;5.289999961853027;65.0;1008.0;2021-03-15 19:41:49.41
LDZA;5.289999961853027;56.0;1016.0;2021-03-16 20:41:49.3
LDZA;4.400000095367432;60.0;1018.0;2021-03-17 21:41:50.637
LDZA;0.5199999809265137;80.0;1016.0;2021-03-18 23:13:38.118
LDZA;0.28999999165534973;74.0;1019.0;2021-03-20 00:13:41.175
LDZA;0.23000000417232513;47.0;1022.0;2021-03-21 01:13:40.569
LDZA;2.309999942779541;75.0;1011.0;2021-03-22 02:13:39.555
LDZA;1.3300000429153442;74.0;1021.0;2021-03-23 03:13:40.045
LDZA;7.0;57.0;1023.0;2021-03-24 04:13:39.336
LDZA;1.340000033378601;86.0;1023.0;2021-03-25 05:13:42.075
LDZA;2.8299999237060547;86.0;1024.0;2021-03-26 06:13:39.983
LDZA;11.640000343322754;58.0;1022.0;2021-03-27 07:13:41.165
LDZA;10.220000267028809;66.0;1033.0;2021-03-28 08:13:41.887
LDZA;12.3100004196167;62.0;1034.0;2021-03-29 09:13:42.094
LDZA;20.0;37.0;1031.0;2021-03-30 10:13:43.743
LDZA;20.899999618530273;45.0;1026.0;2021-03-31 11:13:44.16
LDZA;25.219999313354492;33.0;1015.0;2021-04-01 12:13:46.326
LDZA;23.0;35.0;1012.0;2021-04-02 13:13:46.964
LDZA;11.489999771118164;66.0;1016.0;2021-04-03 14:13:47.651
LDZA;10.600000381469727;37.0;1019.0;2021-04-04 15:13:47.056
LDZA;15.59000015258789;36.0;1005.0;2021-04-05 16:28:33.589
LDZA;11.859999656677246;40.0;1020.0;2021-04-16 12:33:30.596
LDZA;9.420000076293945;61.0;1017.0;2021-04-17 13:33:30.05
LDZA;10.0;71.0;1017.0;2021-04-18 14:33:31.942
LDZA;10.0;76.0;1014.0;2021-04-19 15:33:31.697
LDZA;13.130000114440918;71.0;1015.0;2021-04-20 16:33:32.048
LDZA;16.0;51.0;1015.0;2021-04-21 17:33:31.559
LDZA;14.0;67.0;1018.0;2021-04-22 18:33:35.06
LDZA;11.0;54.0;1024.0;2021-04-23 19:33:32.374
LDZA;10.0;62.0;1020.0;2021-04-24 20:33:36.756
LDZA;14.0;47.0;1018.0;2021-04-25 21:33:34.107
LDZA;8.359999656677246;87.0;1015.0;2021-04-26 22:33:33.411
LDZA;8.140000343322754;93.0;1012.0;2021-04-27 23:33:33.417
LDZA;10.0;87.0;1009.0;2021-04-29 00:33:41.216
LDZA;13.0;82.0;1010.0;2021-04-30 01:33:40.504
LDZA;15.199999809265137;82.0;1005.0;2021-05-13 19:03:15.421
LDZA;14.770000457763672;72.0;1009.0;2021-05-14 20:03:14.334
LDZA;13.0;82.0;1008.0;2021-05-15 21:03:11.229
LDZA;15.460000038146973;72.0;1006.0;2021-05-16 22:03:11.359
LDZA;9.420000076293945;93.0;1010.0;2021-05-17 23:03:11.814
LDZA;12.600000381469727;82.0;1012.0;2021-05-19 00:03:09.864
LDZA;10.260000228881836;93.0;1014.0;2021-05-20 01:03:12.408
LDZA;7.110000133514404;93.0;1020.0;2021-05-21 02:03:11.345
LDZA;13.09000015258789;66.0;1012.0;2021-05-22 03:03:14.278
LDZA;12.109999656677246;82.0;1013.0;2021-05-23 04:03:14.916
LDZA;9.390000343322754;100.0;1023.0;2021-05-24 05:03:16.603
LDZA;13.670000076293945;87.0;1015.0;2021-05-25 06:03:12.553
LDZA;12.930000305175781;72.0;1022.0;2021-05-26 07:03:12.903
LDZA;19.139999389648438;58.0;1016.0;2021-05-27 08:03:12.36
LDZA;18.3700008392334;61.0;1021.0;2021-05-28 09:03:13.945
LDZA;18.15999984741211;55.0;1020.0;2021-05-29 10:03:14.806
LDZA;18.829999923706055;48.0;1020.0;2021-05-30 11:03:13.376
LDZA;19.600000381469727;44.0;1019.0;2021-05-31 12:03:16.483
LDZA;20.43000030517578;38.0;1017.0;2021-06-01 13:03:17.088
LDZA;24.389999389648438;38.0;1019.0;2021-06-02 14:03:17.576
LDZA;25.860000610351562;41.0;1022.0;2021-06-03 15:03:20.144
LDZA;26.920000076293945;39.0;1021.0;2021-06-04 16:03:14.746
LDZA;28.969999313354492;42.0;1015.0;2021-06-05 17:03:15.152
LDZA;20.610000610351562;78.0;1017.0;2021-06-06 18:03:25.085
LDZA;22.829999923706055;56.0;1016.0;2021-06-07 19:03:16.953
LDZA;20.6299991607666;59.0;1016.0;2021-06-08 20:03:16.375
LDZA;18.979999542236328;79.0;1017.0;2021-06-09 21:03:17.907
LDZA;17.0;82.0;1017.0;2021-06-10 22:03:19.503
LDZA;16.34000015258789;86.0;1018.0;2021-06-11 23:03:19.804
LDZA;19.81999969482422;81.0;1015.0;2021-06-13 00:03:19.324
LDZA;13.0;62.0;1024.0;2021-06-14 01:03:18.634
LDZA;13.380000114440918;78.0;1020.0;2021-06-15 05:03:41.644
LDZA;19.56999969482422;71.0;1017.0;2021-06-16 06:03:36.11
LDZA;23.829999923706055;60.0;1018.0;2021-06-17 07:03:36.15
LDZA;24.959999084472656;61.0;1018.0;2021-06-18 08:03:35.707
LDZA;28.15999984741211;57.0;1015.0;2021-06-19 09:03:47.1
LDZA;30.84000015258789;52.0;1012.0;2021-06-20 10:03:35.928
LDZA;32.04999923706055;45.0;1008.0;2021-06-21 11:03:38.224
LDZA;32.54999923706055;43.0;1010.0;2021-06-22 12:03:40.039
LDZA;33.7400016784668;38.0;1014.0;2021-06-23 13:03:40.881
LDZA;35.43000030517578;37.0;1013.0;2021-06-24 14:03:40.979
LDZA;33.119998931884766;18.0;1011.0;2021-06-25 15:03:36.513
LDZA;28.809999465942383;40.0;1015.0;2021-06-26 16:03:43.289
LDZA;29.850000381469727;39.0;1014.0;2021-06-27 17:03:39.364
LDZA;30.059999465942383;48.0;1013.0;2021-06-28 18:03:40.619
LDZA;19.030000686645508;76.0;1018.0;2021-07-22 22:19:26.4
LDZA;18.1299991607666;82.0;1016.0;2021-07-23 23:19:25.227
LDZA;20.959999084472656;78.0;1011.0;2021-07-25 00:19:25.075
LDZA;20.0;81.0;1011.0;2021-07-26 01:19:25.714
LDZA;19.040000915527344;82.0;1015.0;2021-07-27 02:19:25.308
LDZA;20.229999542236328;81.0;1014.0;2021-07-28 03:19:27.072
LDZA;20.59000015258789;74.0;1015.0;2021-07-29 04:36:08.76
LDZA;21.610000610351562;81.0;1012.0;2021-07-30 05:51:46.528
LDZA;25.479999542236328;68.0;1010.0;2021-07-31 06:51:49.482
LDZA;25.139999389648438;69.0;1006.0;2021-08-01 07:51:45.713
LDZA;21.780000686645508;66.0;1015.0;2021-08-02 08:51:52.757
LDZA;25.229999542236328;57.0;1017.0;2021-08-03 09:51:52.113
LDZA;27.34000015258789;50.0;1014.0;2021-08-04 10:51:47.985
LDZA;21.84000015258789;77.0;1006.0;2021-08-05 11:51:48.168
LDZA;28.889999389648438;45.0;1007.0;2021-08-06 12:51:47.528
LDZA;31.700000762939453;40.0;1009.0;2021-08-07 13:51:48.728
LDZA;31.8799991607666;43.0;1012.0;2021-08-08 14:51:47.601
LDZA;29.799999237060547;44.0;1018.0;2021-08-09 15:51:48.597
LDZA;31.290000915527344;46.0;1015.0;2021-08-10 16:51:49.073
LDZA;30.639999389648438;51.0;1016.0;2021-08-15 09:03:31.957
LDZA;32.27000045776367;43.0;1011.0;2021-08-16 10:03:34.94
LDZA;17.989999771118164;80.0;1018.0;2021-08-17 11:03:30.836
LDZA;24.389999389648438;42.0;1017.0;2021-08-18 12:03:40.82
LDZA;27.1299991607666;34.0;1015.0;2021-08-19 13:03:37.387
LDZA;29.190000534057617;32.0;1015.0;2021-08-20 14:03:32.648
LDZA;31.059999465942383;30.0;1018.0;2021-08-21 15:03:32.706
LDZA;31.700000762939453;33.0;1014.0;2021-08-22 16:03:32.35
LDZA;17.959999084472656;81.0;1018.0;2021-08-23 17:03:31.611
LDZA;21.510000228881836;64.0;1017.0;2021-08-24 18:03:31.993
LDZA;15.899999618530273;74.0;1016.0;2021-08-25 19:03:36.238
LDZA;14.4399995803833;86.0;1015.0;2021-08-28 08:07:31.146
LDZA;14.010000228881836;88.0;1014.0;2021-08-29 09:07:28.901
LDZA;19.600000381469727;60.0;1014.0;2021-08-30 10:07:27.076
LDZA;23.790000915527344;44.0;1016.0;2021-08-31 11:07:31.492
LDZA;23.579999923706055;46.0;1022.0;2021-09-01 12:07:29.75
LDZA;24.81999969482422;41.0;1024.0;2021-09-02 13:07:30.194
LDZA;26.260000228881836;34.0;1019.0;2021-09-03 14:07:30.83
LDZA;26.260000228881836;36.0;1016.0;2021-09-04 15:07:33.096
LDZA;25.8799991607666;33.0;1019.0;2021-09-05 16:07:36.246
LDZA;24.010000228881836;38.0;1023.0;2021-09-06 17:07:39.991
LDZA;22.290000915527344;48.0;1022.0;2021-09-07 18:07:32.415
LDZA;16.030000686645508;63.0;1020.0;2021-09-08 19:07:36.886
LDZA;17.100000381469727;64.0;1017.0;2021-09-09 20:07:34.21
LDZA;16.450000762939453;63.0;1017.0;2021-09-10 21:07:32.592
LDZA;16.239999771118164;74.0;1017.0;2021-09-11 22:07:33.805
LDZA;15.0;78.0;1016.0;2021-09-12 23:07:32.783
LDZA;15.819999694824219;78.0;1017.0;2021-09-14 00:09:21.928
LDZA;15.609999656677246;81.0;1017.0;2021-09-15 01:09:25.477
LDZA;24.040000915527344;60.0;1014.0;2021-09-16 16:11:15.734
LDZA;16.0;88.0;1013.0;2021-09-17 17:11:16.084
LDZA;10.8100004196167;83.0;1025.0;2021-09-22 07:33:10.066
LDZA;14.989999771118164;71.0;1025.0;2021-09-23 08:33:14.193
LDZA;24.969999313354492;52.0;1020.0;2021-09-28 10:53:06.14
LDZA;22.149999618530273;65.0;1018.0;2021-09-29 11:53:15.034
LDZA;19.0;52.0;1027.0;2021-09-30 12:53:19.761
LDZA;25.450000762939453;48.0;1019.0;2021-10-04 11:32:27.63
LDZA;26.18000030517578;45.0;1014.0;2021-10-05 12:33:50.004
LDZA;19.81999969482422;68.0;1014.0;2021-10-06 13:33:39.957
LDZA;11.329999923706055;88.0;1019.0;2021-10-07 14:33:38.517
LDZA;12.739999771118164;76.0;1024.0;2021-10-08 15:33:41.157
LDZA;11.010000228881836;67.0;1026.0;2021-10-09 16:33:53.311
LDZA;2.369999885559082;89.0;1032.0;2021-10-24 04:17:22.473
LDZA;0.15000000596046448;88.0;1029.0;2021-10-25 05:17:28.081
LDZA;1.840000033378601;88.0;1023.0;2021-10-26 06:18:26.487
LDZA;4.5;88.0;1028.0;2021-10-27 07:17:28.253
LDZA;18.739999771118164;43.0;1006.0;2021-11-04 12:02:51.181
LDZA;10.0;71.0;1021.0;2021-11-05 13:02:49.05
LDZA;7.909999847412109;87.0;1024.0;2021-11-08 20:02:46.886
LDZA;4.309999942779541;88.0;1033.0;2021-11-09 21:03:57.097
LDZA;5.059999942779541;84.0;1030.0;2021-11-10 22:05:16.638
LDZA;5.489999771118164;88.0;1024.0;2021-11-11 22:47:29.301
LDZA;4.03000020980835;84.0;1030.0;2021-11-18 20:32:30.044
LDZA;4.110000133514404;88.0;1026.0;2021-11-19 21:32:31.558
LDZA;0.0;93.0;1014.0;2021-11-21 06:49:57.58
LDZA;3.180000066757202;100.0;1015.0;2021-11-22 07:49:57.077
LDZA;6.480000019073486;67.0;1026.0;2021-11-23 08:49:58.351
LDZA;3.7799999713897705;81.0;1027.0;2021-11-24 09:50:01.298
LDZA;7.0;87.0;993.0;2021-11-28 15:49:38.609
LDZA;3.9100000858306885;76.0;1005.0;2021-11-29 16:49:41.125
LDZA;5.239999771118164;66.0;1010.0;2021-11-30 17:49:42.488
LDZA;2.549999952316284;88.0;1008.0;2021-12-06 06:47:21.205
LDZA;-2.0;93.0;1013.0;2021-12-07 07:47:23.556
LDZA;-2.990000009536743;93.0;1011.0;2021-12-08 08:47:25.009
LDZA;1.2999999523162842;89.0;1002.0;2021-12-09 09:47:25.587
LDZA;0.9100000262260437;90.0;1005.0;2021-12-10 10:47:24.936
LDZA;4.909999847412109;76.0;1010.0;2021-12-11 11:47:32.591
LDZA;6.559999942779541;59.0;1022.0;2021-12-12 12:47:30.769
LDZA;5.010000228881836;76.0;1026.0;2021-12-13 13:47:25.237
LDZA;5.670000076293945;84.0;1028.0;2021-12-14 21:34:59.596
LDZA;0.8100000023841858;87.0;1021.0;2021-12-20 08:33:31.106
LDZA;1.4700000286102295;83.0;1027.0;2021-12-21 09:33:28.386
LDZA;2.299999952316284;66.0;1029.0;2021-12-22 10:33:28.034
LDZA;1.6399999856948853;73.0;1021.0;2021-12-23 11:33:27.355
LDZA;12.479999542236328;66.0;1009.0;2021-12-24 12:33:29.249
LDZA;12.720000267028809;76.0;1006.0;2021-12-25 13:33:27.22
LDZA;1.159999966621399;90.0;1012.0;2021-12-26 14:33:33.549
LDZA;1.3700000047683716;86.0;1011.0;2021-12-27 15:33:30.392
LDZA;3.2200000286102295;85.0;1007.0;2021-12-28 16:33:30.705
LDZA;5.690000057220459;93.0;1012.0;2021-12-29 17:33:38.769
LDZA;2.0;93.0;1025.0;2021-12-31 08:32:29.028
LDZA;4.0;93.0;1026.0;2022-01-01 09:32:31.918
LDZA;5.53000020980835;87.0;1023.0;2022-01-02 10:32:27.73
LDZA;11.479999542236328;70.0;1017.0;2022-01-03 14:32:21.549
LDZA;13.729999542236328;68.0;1005.0;2022-01-04 15:32:52.644
LDZA;6.25;84.0;1005.0;2022-01-05 16:33:12.155
LDZA;2.5199999809265137;84.0;1020.0;2022-01-06 17:32:29.776
LDZA;-1.809999942779541;76.0;1020.0;2022-01-07 18:32:29.549
LDZA;-3.619999885559082;87.0;1014.0;2022-01-08 19:32:30.433
LDZA;-0.3400000035762787;87.0;1008.0;2022-01-09 23:01:54.227
LDZA;2.509999990463257;72.0;1022.0;2022-01-11 00:01:49.896
LDZA;0.4099999964237213;66.0;1032.0;2022-01-12 01:01:47.369
LDZA;-6.539999961853027;88.0;1039.0;2022-01-13 02:01:46.336
LDZA;-3.1600000858306885;88.0;1033.0;2022-01-14 03:03:29.803
LDZA;-2.7699999809265137;88.0;1029.0;2022-01-15 04:03:27.854
LDZA;-3.809999942779541;88.0;1026.0;2022-01-16 05:03:28.763
LDZA;-1.0399999618530273;88.0;1026.0;2022-01-17 06:03:33.152
LDZA;0.33000001311302185;84.0;1034.0;2022-01-18 07:03:30.466
LDZA;-2.7699999809265137;88.0;1033.0;2022-01-19 08:03:29.046
LDZA;1.659999966621399;88.0;1020.0;2022-01-20 09:03:31.856
LDZA;2.450000047683716;68.0;1027.0;2022-01-21 10:03:47.029
LDZA;6.260000228881836;58.0;1022.0;2022-01-22 11:03:36.424
LDZA;2.119999885559082;83.0;1031.0;2022-01-23 12:03:58.408
LDZA;1.2200000286102295;69.0;1036.0;2022-01-24 13:02:29.745
LDZA;3.5999999046325684;65.0;1031.0;2022-01-25 14:02:53.689
LDZA;4.639999866485596;64.0;1028.0;2022-01-26 15:02:28.935
LDZA;4.199999809265137;70.0;1022.0;2022-01-27 16:05:41.786
LDZA;5.03000020980835;70.0;1025.0;2022-01-28 17:05:36.444
LDZA;3.9200000762939453;65.0;1024.0;2022-01-29 18:05:36.612
LDZA;5.079999923706055;67.0;1018.0;2022-01-30 19:05:39.912
LDZA;0.6700000166893005;89.0;1006.0;2022-01-31 20:05:45.713
LDZA;0.6899999976158142;87.0;1013.0;2022-02-01 21:02:28.277
LDZA;4.980000019073486;56.0;1017.0;2022-02-02 22:02:30.033
LDZA;2.319999933242798;75.0;1020.0;2022-02-03 23:02:41.577
LDZA;6.71999979019165;84.0;1014.0;2022-02-05 00:02:34.946
LDZA;0.46000000834465027;82.0;1024.0;2022-02-06 01:02:30.035
LDZA;11.069999694824219;63.0;1005.0;2022-02-07 02:02:23.734
LDZA;2.6600000858306885;62.0;1026.0;2022-02-08 03:02:31.684
LDZA;1.5700000524520874;58.0;1029.0;2022-02-09 04:02:28.72
LDZA;-2.0;81.0;1026.0;2022-02-10 05:02:26.173
LDZA;5.150000095367432;82.0;1022.0;2022-02-11 06:02:29.688
LDZA;1.909999966621399;86.0;1033.0;2022-02-12 07:02:29.444
LDZA;-1.0;93.0;1029.0;2022-02-13 08:02:28.196
LDZA;1.2899999618530273;82.0;1019.0;2022-02-14 09:05:39.706
LDZA;10.260000228881836;71.0;1014.0;2022-02-15 10:05:37.551
LDZA;8.109999656677246;86.0;1017.0;2022-02-16 11:05:39.455
LDZA;14.100000381469727;47.0;1005.0;2022-02-17 12:10:55.212
LDZA;16.899999618530273;39.0;1014.0;2022-02-18 13:10:45.47
LDZA;8.350000381469727;84.0;1017.0;2022-02-19 14:10:40.194
LDVA;-3.049999952316284;92.0;1034.0;2020-11-22 02:12:16.018
LDVA;0.8500000238418579;100.0;1008.0;2020-12-06 04:24:09.864
LDVA;5.840000152587891;87.0;1004.0;2020-12-07 05:24:09.994
LDVA;1.9500000476837158;96.0;1010.0;2020-12-08 06:24:11.527
LDVA;1.9500000476837158;91.0;1008.0;2020-12-09 07:24:11.421
LDVA;0.5600000023841858;92.0;1007.0;2020-12-10 08:24:11.664
LDVA;1.6699999570846558;95.0;1010.0;2020-12-11 09:24:14.623
LDVA;2.5;92.0;1005.0;2020-12-12 10:24:12.058
LDVA;4.170000076293945;85.0;1013.0;2020-12-13 11:24:12.677
LDVA;3.4700000286102295;100.0;1020.0;2020-12-14 12:24:12.679
LDVA;3.3399999141693115;83.0;1022.0;2020-12-15 16:40:42.044
LDVA;3.059999942779541;85.0;1025.0;2020-12-16 17:42:53.32
LDVA;2.7799999713897705;85.0;1029.0;2020-12-17 18:42:54.978
LDVA;1.9500000476837158;92.0;1031.0;2020-12-18 19:42:54.685
LDVA;1.3899999856948853;93.0;1028.0;2020-12-19 20:42:56.585
LDVA;3.059999942779541;94.0;1028.0;2020-12-20 21:42:56.52
LDVA;3.059999942779541;90.0;1027.0;2020-12-21 22:42:55.723
LDVA;4.440000057220459;93.0;1023.0;2020-12-22 23:42:56.086
LDVA;11.9399995803833;69.0;1016.0;2020-12-24 00:42:56.312
LDVA;6.389999866485596;94.0;1012.0;2020-12-25 01:42:57.507
LDVA;3.059999942779541;72.0;1020.0;2020-12-26 02:43:00.502
LDVA;-1.7999999523162842;92.0;1021.0;2020-12-27 03:42:57.531
LDVA;-1.1100000143051147;83.0;998.0;2020-12-28 04:42:58.419
LDVA;2.5;84.0;996.0;2020-12-29 05:42:58.1
LDVA;4.71999979019165;93.0;1003.0;2020-12-30 06:43:00.26
LDVA;2.7799999713897705;82.0;1010.0;2020-12-31 07:42:58.912
LDVA;2.2300000190734863;76.0;1011.0;2021-01-01 08:43:01.182
LDVA;3.890000104904175;83.0;1015.0;2021-01-02 09:43:00.353
LDVA;7.5;83.0;1013.0;2021-01-03 10:44:48.984
LDVA;5.0;96.0;1013.0;2021-01-04 12:00:56.799
LDVA;8.0600004196167;66.0;1012.0;2021-01-05 13:00:59.442
LDVA;7.21999979019165;77.0;1011.0;2021-01-06 14:00:57.355
LDVA;1.9500000476837158;88.0;1016.0;2021-01-07 15:00:57.635
LDVA;1.3899999856948853;88.0;1017.0;2021-01-08 16:00:59.786
LDVA;-0.8299999833106995;86.0;1023.0;2021-01-09 17:01:00.258
LDVA;-0.550000011920929;89.0;1022.0;2021-01-10 18:00:59.55
LDVA;-3.059999942779541;63.0;1019.0;2021-01-11 19:00:57.718
LDVA;-0.2800000011920929;71.0;1012.0;2021-01-12 20:01:05.511
LDVA;-2.4800000190734863;81.0;1014.0;2021-01-13 21:01:09.778
LDVA;-2.2200000286102295;70.0;1019.0;2021-01-14 22:01:08.272
LDVA;-0.2800000011920929;71.0;1022.0;2021-01-15 23:01:19.994
LDVA;-3.049999952316284;76.0;1020.0;2021-01-17 00:04:20.311
LDVA;-2.7699999809265137;72.0;1024.0;2021-01-18 00:55:43.32
LDVA;-3.049999952316284;75.0;1025.0;2021-01-19 01:55:45.348
LDVA;5.559999942779541;67.0;1018.0;2021-01-20 02:55:52.903
LDVA;7.21999979019165;69.0;1013.0;2021-01-21 03:59:15.486
LDVA;9.4399995803833;70.0;1008.0;2021-01-22 04:59:15.904
LDVA;8.0600004196167;81.0;998.0;2021-01-23 05:59:13.459
